ID,StudentName,First5Attendance,First10Attendance,First15Attendance,Change5to10,Change10to15,Present15,Absent15,ConsecutiveAbsences,AttendanceTrend,FinalAttendance,Target
96696,Hamza Ahmed,60.0,40.0,40.0,-20.0,0.0,6,9,1,Stable,40.909090909090914,0
96697,Saad Alam,80.0,90.0,66.66666666666666,10.0,-23.333333333333343,10,5,0,Declining,68.18181818181817,1
96698,Taha Butt,20.0,30.0,46.666666666666664,10.0,16.666666666666664,7,8,0,Improving,59.09090909090909,0
96699,Ali Iqbal,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,0,Stable,22.727272727272727,0
96700,Muneeb Alam,20.0,20.0,26.666666666666668,0.0,6.666666666666668,4,11,0,Improving,45.45454545454545,0
96701,Umar Ahmed,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,68.18181818181817,1
96702,Usman Javed,60.0,40.0,26.666666666666668,-20.0,-13.333333333333332,4,11,9,Declining,18.181818181818183,0
96703,Huzaifa Siddiqui,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,45.45454545454545,0
96704,Ahmed Nawaz,80.0,50.0,33.33333333333333,-30.0,-16.66666666666667,5,10,7,Declining,27.27272727272727,0
96705,Shahzaib Malik,80.0,70.0,60.0,-10.0,-10.0,9,6,3,Declining,54.54545454545454,0
96706,Danish Shah,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,86.36363636363636,1
96707,Zainab Nawaz,40.0,20.0,26.666666666666668,-20.0,6.666666666666668,4,11,0,Improving,31.818181818181817,0
96708,Huzaifa Khan,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,40.909090909090914,0
96709,Ibrahim Ahmed,80.0,50.0,53.333333333333336,-30.0,3.3333333333333357,8,7,0,Stable,63.63636363636363,0
96710,Danish Ahmed,40.0,60.0,40.0,20.0,-20.0,6,9,5,Declining,36.36363636363637,0
96711,Usman Ahmed,80.0,40.0,40.0,-40.0,0.0,6,9,2,Stable,36.36363636363637,0
96712,Maryam Ali,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,68.18181818181817,1
96713,Zain Qureshi,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
96714,Hamza Farooq,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,63.63636363636363,0
96715,Fatima Siddiqui,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,86.36363636363636,1
96716,Huzaifa Iqbal,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
96717,Muneeb Nawaz,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
96718,Ibrahim Javed,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
96719,Zain Siddiqui,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,63.63636363636363,0
96720,Taha Chaudhry,0.0,0.0,13.333333333333334,0.0,13.333333333333334,2,13,0,Improving,18.181818181818183,0
96721,Bilal Malik,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,59.09090909090909,0
96722,Maham Siddiqui,60.0,80.0,66.66666666666666,20.0,-13.333333333333343,10,5,1,Declining,63.63636363636363,0
96723,Hassan Aslam,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,54.54545454545454,0
96724,Maryam Ahmed,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,59.09090909090909,0
96725,Ali Malik,80.0,60.0,73.33333333333333,-20.0,13.333333333333329,11,4,0,Improving,72.72727272727273,1
96726,Maryam Raza,60.0,40.0,40.0,-20.0,0.0,6,9,0,Stable,40.909090909090914,0
96727,Taha Sheikh,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,1,Stable,63.63636363636363,0
96728,Ayesha Qureshi,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,81.81818181818183,1
96729,Muneeb Iqbal,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,77.27272727272727,1
96730,Fahad Butt,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
96731,Usman Javed,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
96732,Hassan Akram,80.0,80.0,60.0,0.0,-20.0,9,6,2,Declining,59.09090909090909,0
96733,Iqra Siddiqui,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,36.36363636363637,0
96734,Amna Aslam,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,77.27272727272727,1
96735,Abdullah Aslam,60.0,80.0,73.33333333333333,20.0,-6.666666666666671,11,4,1,Declining,63.63636363636363,0
96736,Ahmed Khan,0.0,10.0,13.333333333333334,10.0,3.333333333333334,2,13,1,Stable,22.727272727272727,0
96737,Zainab Siddiqui,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,59.09090909090909,0
96738,Iqra Javed,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,72.72727272727273,1
96739,Ayesha Nawaz,80.0,60.0,60.0,-20.0,0.0,9,6,1,Stable,59.09090909090909,0
96740,Iqra Aslam,100.0,70.0,60.0,-30.0,-10.0,9,6,0,Declining,63.63636363636363,0
96741,Saad Iqbal,40.0,40.0,40.0,0.0,0.0,6,9,2,Stable,54.54545454545454,0
96742,Zainab Siddiqui,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,2,Declining,68.18181818181817,1
96743,Huzaifa Ahmed,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
96744,Laiba Hussain,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,1,Declining,40.909090909090914,0
96745,Talha Farooq,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,1,Improving,54.54545454545454,0
96746,Hassan Akram,100.0,100.0,80.0,0.0,-20.0,12,3,0,Declining,77.27272727272727,1
96747,Maryam Aslam,80.0,80.0,80.0,0.0,0.0,12,3,1,Stable,77.27272727272727,1
96748,Zain Rehman,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
96749,Laiba Qureshi,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,40.909090909090914,0
96750,Bilal Butt,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,72.72727272727273,1
96751,Ahsan Qureshi,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,1,Stable,59.09090909090909,0
96752,Sana Qureshi,40.0,20.0,13.333333333333334,-20.0,-6.666666666666666,2,13,12,Declining,13.636363636363635,0
96753,Fahad Siddiqui,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,1,Improving,63.63636363636363,0
96754,Ahsan Shah,60.0,50.0,60.0,-10.0,10.0,9,6,1,Improving,63.63636363636363,0
96755,Ahmed Chaudhry,20.0,20.0,20.0,0.0,0.0,3,12,1,Stable,22.727272727272727,0
96756,Talha Chaudhry,60.0,50.0,66.66666666666666,-10.0,16.666666666666657,10,5,0,Improving,72.72727272727273,1
96757,Haris Iqbal,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,68.18181818181817,1
96758,Saad Siddiqui,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,2,Declining,77.27272727272727,1
96759,Abdullah Shah,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
96760,Sana Malik,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,59.09090909090909,0
96761,Ibrahim Hussain,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,90.9090909090909,1
96762,Sana Chaudhry,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,63.63636363636363,0
96763,Hamza Ahmed,20.0,20.0,33.33333333333333,0.0,13.333333333333329,5,10,1,Improving,50.0,0
96764,Hamza Farooq,20.0,40.0,46.666666666666664,20.0,6.666666666666664,7,8,0,Improving,45.45454545454545,0
96765,Sana Alam,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,90.9090909090909,1
96766,Hira Aslam,40.0,30.0,46.666666666666664,-10.0,16.666666666666664,7,8,0,Improving,63.63636363636363,0
96767,Fatima Farooq,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,68.18181818181817,1
96768,Muneeb Rehman,60.0,70.0,60.0,10.0,-10.0,9,6,0,Declining,54.54545454545454,0
96769,Haris Qureshi,40.0,40.0,40.0,0.0,0.0,6,9,0,Stable,45.45454545454545,0
96770,Zain Siddiqui,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,59.09090909090909,0
96771,Amna Hussain,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,90.9090909090909,1
96772,Muneeb Javed,20.0,40.0,46.666666666666664,20.0,6.666666666666664,7,8,0,Improving,45.45454545454545,0
96773,Hamza Malik,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,1,Stable,63.63636363636363,0
96774,Zain Ahmed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
96775,Muneeb Shah,100.0,90.0,66.66666666666666,-10.0,-23.333333333333343,10,5,3,Declining,72.72727272727273,1
96776,Taha Khan,40.0,50.0,60.0,10.0,10.0,9,6,1,Improving,63.63636363636363,0
96777,Ibrahim Aslam,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,54.54545454545454,0
96778,Fahad Hussain,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
96779,Iqra Siddiqui,0.0,20.0,26.666666666666668,20.0,6.666666666666668,4,11,0,Improving,22.727272727272727,0
96780,Danish Iqbal,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,95.45454545454545,1
96781,Haris Sheikh,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,2,Stable,36.36363636363637,0
96782,Shahzaib Ali,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
96783,Maryam Akram,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,72.72727272727273,1
96784,Maham Qureshi,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,45.45454545454545,0
96785,Taha Khan,20.0,60.0,60.0,40.0,0.0,9,6,1,Stable,68.18181818181817,1
96786,Maryam Ali,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,59.09090909090909,0
96787,Iqra Siddiqui,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,81.81818181818183,1
96788,Haris Iqbal,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,1,Stable,59.09090909090909,0
96789,Sana Malik,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,72.72727272727273,1
96790,Bilal Chaudhry,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,59.09090909090909,0
96791,Bilal Raza,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,1,Improving,50.0,0
96792,Umar Qureshi,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
96793,Ayesha Siddiqui,0.0,40.0,40.0,40.0,0.0,6,9,0,Stable,50.0,0
96794,Danish Rehman,60.0,50.0,66.66666666666666,-10.0,16.666666666666657,10,5,0,Improving,63.63636363636363,0
96795,Talha Shah,20.0,20.0,33.33333333333333,0.0,13.333333333333329,5,10,1,Improving,40.909090909090914,0
96796,Hira Rehman,80.0,90.0,73.33333333333333,10.0,-16.66666666666667,11,4,0,Declining,72.72727272727273,1
96797,Hamza Iqbal,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,86.36363636363636,1
96798,Ibrahim Rehman,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
96799,Maryam Shah,0.0,20.0,40.0,20.0,20.0,6,9,0,Improving,45.45454545454545,0
96800,Ahmed Ahmed,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,72.72727272727273,1
96801,Ahsan Aslam,40.0,20.0,20.0,-20.0,0.0,3,12,1,Stable,18.181818181818183,0
96802,Hira Khan,80.0,90.0,80.0,10.0,-10.0,12,3,1,Declining,72.72727272727273,1
96803,Maham Sheikh,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,72.72727272727273,1
96804,Ali Ali,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,0,Declining,72.72727272727273,1
96805,Haris Iqbal,20.0,40.0,40.0,20.0,0.0,6,9,0,Stable,31.818181818181817,0
96806,Laiba Hussain,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,54.54545454545454,0
96807,Zain Butt,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,63.63636363636363,0
96808,Haris Farooq,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,77.27272727272727,1
96809,Abdullah Ahmed,100.0,70.0,66.66666666666666,-30.0,-3.333333333333343,10,5,1,Stable,63.63636363636363,0
96810,Ayesha Javed,60.0,30.0,46.666666666666664,-30.0,16.666666666666664,7,8,1,Improving,50.0,0
96811,Hassan Chaudhry,80.0,70.0,60.0,-10.0,-10.0,9,6,0,Declining,68.18181818181817,1
96812,Hamza Iqbal,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,1,Declining,68.18181818181817,1
96813,Hassan Nawaz,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,50.0,0
96814,Amna Khan,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
96815,Ali Ali,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
96816,Abdullah Farooq,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
96817,Abdullah Malik,80.0,90.0,66.66666666666666,10.0,-23.333333333333343,10,5,4,Declining,59.09090909090909,0
96818,Ahsan Malik,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
96819,Bilal Sheikh,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,86.36363636363636,1
96820,Muneeb Khan,100.0,100.0,86.66666666666667,0.0,-13.333333333333329,13,2,2,Declining,90.9090909090909,1
96821,Saad Chaudhry,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,81.81818181818183,1
96822,Huzaifa Aslam,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,0,Stable,59.09090909090909,0
96823,Abdullah Javed,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,68.18181818181817,1
96824,Fahad Chaudhry,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,72.72727272727273,1
96825,Ayesha Aslam,100.0,70.0,66.66666666666666,-30.0,-3.333333333333343,10,5,1,Stable,54.54545454545454,0
96826,Ahsan Siddiqui,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,1,Declining,59.09090909090909,0
96827,Talha Khan,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,86.36363636363636,1
96828,Muneeb Hussain,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,81.81818181818183,1
96829,Hamza Rehman,20.0,40.0,40.0,20.0,0.0,6,9,2,Stable,36.36363636363637,0
96830,Talha Hussain,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
96831,Ibrahim Siddiqui,60.0,30.0,26.666666666666668,-30.0,-3.333333333333332,4,11,1,Stable,36.36363636363637,0
96832,Zain Butt,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,81.81818181818183,1
96833,Ibrahim Malik,40.0,20.0,13.333333333333334,-20.0,-6.666666666666666,2,13,11,Declining,13.636363636363635,0
96834,Huzaifa Iqbal,40.0,70.0,66.66666666666666,30.0,-3.333333333333343,10,5,1,Stable,68.18181818181817,1
96835,Zain Nawaz,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
96836,Zainab Farooq,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,50.0,0
96837,Danish Farooq,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
96838,Huzaifa Khan,20.0,10.0,13.333333333333334,-10.0,3.333333333333334,2,13,4,Stable,18.181818181818183,0
96839,Bilal Akram,20.0,40.0,33.33333333333333,20.0,-6.666666666666671,5,10,1,Declining,40.909090909090914,0
96840,Huzaifa Iqbal,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,81.81818181818183,1
96841,Hassan Siddiqui,60.0,80.0,80.0,20.0,0.0,12,3,1,Stable,81.81818181818183,1
96842,Iqra Javed,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
96843,Iqra Akram,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,2,Stable,59.09090909090909,0
96844,Fahad Ahmed,20.0,10.0,20.0,-10.0,10.0,3,12,0,Improving,22.727272727272727,0
96845,Hamza Javed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
96846,Zainab Sheikh,0.0,40.0,60.0,40.0,20.0,9,6,0,Improving,59.09090909090909,0
96847,Muneeb Javed,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
96848,Laiba Khan,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,81.81818181818183,1
96849,Zain Hussain,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,45.45454545454545,0
96850,Amna Aslam,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
96851,Saad Qureshi,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,0,Stable,45.45454545454545,0
96852,Fahad Javed,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
96853,Ali Farooq,40.0,70.0,80.0,30.0,10.0,12,3,0,Improving,86.36363636363636,1
96854,Abdullah Hussain,100.0,90.0,73.33333333333333,-10.0,-16.66666666666667,11,4,1,Declining,81.81818181818183,1
96855,Sana Butt,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,2,Declining,68.18181818181817,1
96856,Maryam Aslam,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
96857,Maryam Qureshi,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,77.27272727272727,1
96858,Talha Javed,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,3,Declining,68.18181818181817,1
96859,Talha Alam,20.0,60.0,53.333333333333336,40.0,-6.666666666666664,8,7,2,Declining,50.0,0
96860,Maryam Raza,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
96861,Saad Javed,60.0,30.0,26.666666666666668,-30.0,-3.333333333333332,4,11,3,Stable,40.909090909090914,0
96862,Muneeb Farooq,80.0,90.0,80.0,10.0,-10.0,12,3,1,Declining,68.18181818181817,1
96863,Fatima Sheikh,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,0,Declining,54.54545454545454,0
96864,Ahsan Qureshi,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,86.36363636363636,1
96865,Shahzaib Sheikh,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
96866,Danish Nawaz,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,59.09090909090909,0
96867,Shahzaib Farooq,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,1,Declining,68.18181818181817,1
96868,Fatima Butt,40.0,30.0,53.333333333333336,-10.0,23.333333333333336,8,7,0,Improving,63.63636363636363,0
96869,Usman Alam,20.0,50.0,53.333333333333336,30.0,3.3333333333333357,8,7,1,Stable,54.54545454545454,0
96870,Taha Rehman,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,81.81818181818183,1
96871,Ahmed Butt,60.0,50.0,40.0,-10.0,-10.0,6,9,4,Declining,54.54545454545454,0
96872,Fahad Farooq,60.0,50.0,33.33333333333333,-10.0,-16.66666666666667,5,10,6,Declining,27.27272727272727,0
96873,Ahsan Siddiqui,40.0,50.0,60.0,10.0,10.0,9,6,1,Improving,54.54545454545454,0
96874,Muneeb Shah,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,63.63636363636363,0
96875,Iqra Iqbal,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,50.0,0
96876,Talha Khan,0.0,0.0,13.333333333333334,0.0,13.333333333333334,2,13,1,Improving,13.636363636363635,0
96877,Ibrahim Iqbal,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,59.09090909090909,0
96878,Fahad Qureshi,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,2,Stable,45.45454545454545,0
96879,Ahmed Javed,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
96880,Hamza Ahmed,60.0,80.0,80.0,20.0,0.0,12,3,1,Stable,68.18181818181817,1
96881,Laiba Aslam,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
96882,Taha Farooq,80.0,90.0,86.66666666666667,10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
96883,Maham Malik,0.0,0.0,13.333333333333334,0.0,13.333333333333334,2,13,0,Improving,9.090909090909092,0
96884,Maham Rehman,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,63.63636363636363,0
96885,Maham Ahmed,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,86.36363636363636,1
96886,Hira Shah,20.0,30.0,40.0,10.0,10.0,6,9,1,Improving,40.909090909090914,0
96887,Huzaifa Malik,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,81.81818181818183,1
96888,Taha Akram,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,2,Stable,45.45454545454545,0
96889,Hassan Alam,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
96890,Haris Ahmed,60.0,40.0,53.333333333333336,-20.0,13.333333333333336,8,7,0,Improving,54.54545454545454,0
96891,Shahzaib Hussain,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,68.18181818181817,1
96892,Haris Ahmed,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
96893,Ahsan Ali,100.0,80.0,80.0,-20.0,0.0,12,3,1,Stable,59.09090909090909,0
96894,Amna Rehman,80.0,70.0,53.333333333333336,-10.0,-16.666666666666664,8,7,1,Declining,54.54545454545454,0
96895,Taha Chaudhry,20.0,30.0,40.0,10.0,10.0,6,9,0,Improving,59.09090909090909,0
96896,Saad Alam,0.0,20.0,26.666666666666668,20.0,6.666666666666668,4,11,0,Improving,18.181818181818183,0
96897,Bilal Alam,20.0,10.0,20.0,-10.0,10.0,3,12,1,Improving,36.36363636363637,0
96898,Ahsan Raza,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,86.36363636363636,1
96899,Amna Chaudhry,60.0,40.0,53.333333333333336,-20.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
96900,Bilal Sheikh,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,81.81818181818183,1
96901,Amna Aslam,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,77.27272727272727,1
96902,Muneeb Ali,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,2,Stable,36.36363636363637,0
96903,Amna Hussain,0.0,10.0,6.666666666666667,10.0,-3.333333333333333,1,14,7,Stable,18.181818181818183,0
96904,Umar Aslam,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
96905,Hamza Malik,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,2,Declining,68.18181818181817,1
96906,Danish Farooq,20.0,40.0,40.0,20.0,0.0,6,9,0,Stable,45.45454545454545,0
96907,Ibrahim Farooq,60.0,80.0,73.33333333333333,20.0,-6.666666666666671,11,4,1,Declining,63.63636363636363,0
96908,Usman Alam,60.0,70.0,53.333333333333336,10.0,-16.666666666666664,8,7,1,Declining,54.54545454545454,0
96909,Saad Khan,40.0,60.0,46.666666666666664,20.0,-13.333333333333336,7,8,4,Declining,50.0,0
96910,Sana Ahmed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
96911,Ayesha Ahmed,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,6,Declining,31.818181818181817,0
96912,Fatima Ahmed,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,68.18181818181817,1
96913,Ayesha Chaudhry,0.0,30.0,53.333333333333336,30.0,23.333333333333336,8,7,0,Improving,63.63636363636363,0
96914,Umar Akram,80.0,90.0,80.0,10.0,-10.0,12,3,2,Declining,72.72727272727273,1
96915,Abdullah Butt,0.0,10.0,33.33333333333333,10.0,23.33333333333333,5,10,0,Improving,40.909090909090914,0
96916,Huzaifa Rehman,100.0,70.0,73.33333333333333,-30.0,3.3333333333333286,11,4,0,Stable,81.81818181818183,1
96917,Shahzaib Ahmed,60.0,40.0,40.0,-20.0,0.0,6,9,0,Stable,36.36363636363637,0
96918,Zainab Akram,0.0,20.0,33.33333333333333,20.0,13.333333333333329,5,10,0,Improving,45.45454545454545,0
96919,Umar Nawaz,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
96920,Maham Chaudhry,60.0,70.0,60.0,10.0,-10.0,9,6,3,Declining,72.72727272727273,1
96921,Ahsan Malik,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,0,Improving,59.09090909090909,0
